Time;Action
385324020.000000;25.000000
385324070.000000;26.000000
385326530.000000;23.000000
385326880.000000;24.000000
385327180.000000;23.000000
385327830.000000;24.000000
385327980.000000;23.000000
385328230.000000;24.000000
385328330.000000;18.000000
385328330.000000;20.000000
385328330.000000;22.000000
385354210.000000;25.000000
385355610.000000;26.000000
385358320.000000;34.000000
385358320.000000;36.000000
385369610.000000;25.000000
385369760.000000;26.000000
385370110.000000;25.000000
385370160.000000;26.000000
385370220.000000;25.000000
385370570.000000;26.000000
385398550.000000;25.000000
385399150.000000;26.000000
385403350.000000;33.000000
385443430.000000;25.000000
385443430.000000;17.000000
385443430.000000;19.000000
385443430.000000;21.000000
385444330.000000;26.000000
385444430.000000;25.000000
385444830.000000;26.000000
385445030.000000;25.000000
385445430.000000;26.000000
385447030.000000;23.000000
385447330.000000;24.000000
385447430.000000;23.000000
385447880.000000;24.000000
385448080.000000;23.000000
385448790.000000;24.000000
385448890.000000;23.000000
385449140.000000;24.000000
385449240.000000;23.000000
385449390.000000;24.000000
385449440.000000;18.000000
385449440.000000;20.000000
385449490.000000;22.000000
385451100.000000;27.000000
385451100.000000;30.000000
385451100.000000;36.000000
385453310.000000;28.000000
385457520.000000;27.000000
385458220.000000;28.000000
385458670.000000;27.000000
385462530.000000;28.000000
385462730.000000;27.000000
385466350.000000;28.000000
385469610.000000;23.000000
385471870.000000;24.000000
385482110.000000;33.000000
385574410.000000;25.000000
385574410.000000;17.000000
385574410.000000;19.000000
385574410.000000;21.000000
385575010.000000;26.000000
385575460.000000;25.000000
385575810.000000;26.000000
385577120.000000;23.000000
385577420.000000;24.000000
385577420.000000;18.000000
385577470.000000;20.000000
385577470.000000;22.000000
385577520.000000;23.000000
385577520.000000;29.000000
385577520.000000;36.000000
385579930.000000;24.000000
385585390.000000;23.000000
385586450.000000;24.000000
385616760.000000;25.000000
385616860.000000;26.000000
385617060.000000;25.000000
385617160.000000;26.000000
385617460.000000;25.000000
385617960.000000;26.000000
385618710.000000;25.000000
385619860.000000;26.000000
385619920.000000;25.000000
385622120.000000;26.000000
385622670.000000;25.000000
385623420.000000;26.000000
385625580.000000;25.000000
385626230.000000;26.000000
385631450.000000;25.000000
385631500.000000;26.000000
385631550.000000;25.000000
385632650.000000;26.000000
385633160.000000;25.000000
385634560.000000;33.000000
385634660.000000;26.000000
385710290.000000;25.000000
385710290.000000;17.000000
385710290.000000;19.000000
385710290.000000;21.000000
385710540.000000;26.000000
385710590.000000;25.000000
385710740.000000;26.000000
385711290.000000;25.000000
385712190.000000;26.000000
385713340.000000;18.000000
385713340.000000;20.000000
385713340.000000;22.000000
385714090.000000;23.000000
385714090.000000;29.000000
385714090.000000;36.000000
385716240.000000;24.000000
385728260.000000;25.000000
385739490.000000;26.000000
385740650.000000;25.000000
385741600.000000;26.000000
385747440.000000;25.000000
385749040.000000;26.000000
385754590.000000;25.000000
385754690.000000;26.000000
385755040.000000;25.000000
385756090.000000;33.000000
385757290.000000;26.000000
385757490.000000;25.000000
385757490.000000;17.000000
385757490.000000;19.000000
385757490.000000;21.000000
385757640.000000;26.000000
385757740.000000;25.000000
385757890.000000;26.000000
385758140.000000;25.000000
385758740.000000;26.000000
385758990.000000;25.000000
385759490.000000;26.000000
385761750.000000;23.000000
385762150.000000;24.000000
385762650.000000;23.000000
385763110.000000;24.000000
385763510.000000;18.000000
385763560.000000;20.000000
385763560.000000;22.000000
385763610.000000;23.000000
385763610.000000;36.000000
385763960.000000;24.000000
385764210.000000;23.000000
385764860.000000;24.000000
385767070.000000;25.000000
385768220.000000;26.000000
385768370.000000;25.000000
385768970.000000;26.000000
385769120.000000;25.000000
385769320.000000;26.000000
385769420.000000;25.000000
385770820.000000;26.000000
385771020.000000;25.000000
385771170.000000;26.000000
385771370.000000;25.000000
385771570.000000;26.000000
385771720.000000;25.000000
385771820.000000;26.000000
385817620.000000;33.000000
385851350.000000;25.000000
385851350.000000;17.000000
385851350.000000;19.000000
385851350.000000;21.000000
385851400.000000;26.000000
385853450.000000;27.000000
385853500.000000;28.000000
385853650.000000;27.000000
385854010.000000;28.000000
385854260.000000;27.000000
385854310.000000;28.000000
385854410.000000;18.000000
385854410.000000;20.000000
385854410.000000;22.000000
385854660.000000;27.000000
385854660.000000;36.000000
385855010.000000;28.000000
385855310.000000;27.000000
385855610.000000;28.000000
385855810.000000;27.000000
385856120.000000;28.000000
385856870.000000;27.000000
385857070.000000;28.000000
385857520.000000;27.000000
385858270.000000;28.000000
385858930.000000;27.000000
385860480.000000;28.000000
385861530.000000;27.000000
385861580.000000;28.000000
385883910.000000;25.000000
385885610.000000;26.000000
385886060.000000;25.000000
385886910.000000;26.000000
385915680.000000;33.000000
385927170.000000;25.000000
385927170.000000;17.000000
385927170.000000;19.000000
385927170.000000;21.000000
385927580.000000;26.000000
385928330.000000;25.000000
385929080.000000;26.000000
385929630.000000;25.000000
385930330.000000;26.000000
385930380.000000;25.000000
385930440.000000;26.000000
385931840.000000;23.000000
385931990.000000;24.000000
385932090.000000;23.000000
385932390.000000;24.000000
385932500.000000;23.000000
385932950.000000;24.000000
385933000.000000;23.000000
385933250.000000;18.000000
385933250.000000;20.000000
385933250.000000;22.000000
385933450.000000;24.000000
385933750.000000;23.000000
385933750.000000;36.000000
385934450.000000;24.000000
385934900.000000;23.000000
385935200.000000;24.000000
385935400.000000;23.000000
385935760.000000;24.000000
385935810.000000;23.000000
385936560.000000;24.000000
385938510.000000;27.000000
385939370.000000;28.000000
385939670.000000;27.000000
385939920.000000;28.000000
385945130.000000;25.000000
385945680.000000;26.000000
385972060.000000;25.000000
385972160.000000;26.000000
385972210.000000;25.000000
385976730.000000;26.000000
385977130.000000;25.000000
385977780.000000;33.000000
385977780.000000;26.000000
385977980.000000;25.000000
385977980.000000;17.000000
385977980.000000;19.000000
385977980.000000;21.000000
385979230.000000;26.000000
385983050.000000;23.000000
385983600.000000;24.000000
385983700.000000;23.000000
385984000.000000;22.000000
385984000.000000;20.000000
385984060.000000;18.000000
385984060.000000;24.000000
385984460.000000;23.000000
385984460.000000;36.000000
385985060.000000;24.000000
385985160.000000;23.000000
385985560.000000;24.000000
385986360.000000;25.000000
385989170.000000;26.000000
385989320.000000;25.000000
385989470.000000;26.000000
385990120.000000;25.000000
385990930.000000;26.000000
385990980.000000;25.000000
385991430.000000;26.000000
385991530.000000;25.000000
385991930.000000;26.000000
386001650.000000;25.000000
386023480.000000;33.000000
386151200.000000;26.000000
386266360.000000;25.000000
386266360.000000;17.000000
386266360.000000;19.000000
386266360.000000;21.000000
386266810.000000;26.000000
386266860.000000;25.000000
386267270.000000;26.000000
386269120.000000;23.000000
386269170.000000;24.000000
386269220.000000;23.000000
386269380.000000;18.000000
386269430.000000;20.000000
386269430.000000;22.000000
386269880.000000;24.000000
386270030.000000;23.000000
386270030.000000;29.000000
386270030.000000;36.000000
386272240.000000;24.000000
386275240.000000;23.000000
386276700.000000;24.000000
386279260.000000;25.000000
386281370.000000;26.000000
386281420.000000;25.000000
386283870.000000;26.000000
386285370.000000;25.000000
386285420.000000;26.000000
386285880.000000;25.000000
386286130.000000;26.000000
386286280.000000;25.000000
386286830.000000;26.000000
386334070.000000;33.000000
386334220.000000;25.000000
386334220.000000;17.000000
386334220.000000;19.000000
386334220.000000;21.000000
386334720.000000;26.000000
386335330.000000;25.000000
386335930.000000;26.000000
386337430.000000;23.000000
386337730.000000;24.000000
386337780.000000;23.000000
386337980.000000;24.000000
386338130.000000;23.000000
386338430.000000;24.000000
386338730.000000;23.000000
386339740.000000;24.000000
386340240.000000;18.000000
386340240.000000;20.000000
386340290.000000;22.000000
386341240.000000;27.000000
386341240.000000;30.000000
386341240.000000;36.000000
386343820.000000;28.000000
386346970.000000;27.000000
386348770.000000;28.000000
386351070.000000;25.000000
386351320.000000;26.000000
386351520.000000;25.000000
386354530.000000;26.000000
386354580.000000;25.000000
386354780.000000;26.000000
386354930.000000;25.000000
386355030.000000;26.000000
386355680.000000;25.000000
386356630.000000;26.000000
386356680.000000;25.000000
386356830.000000;26.000000
386356880.000000;25.000000
386357880.000000;26.000000
386358740.000000;25.000000
386358840.000000;26.000000
386359040.000000;25.000000
386359090.000000;26.000000
386359340.000000;25.000000
386359440.000000;26.000000
386359590.000000;25.000000
386361450.000000;26.000000
386361600.000000;25.000000
386362000.000000;26.000000
386362100.000000;25.000000
386363410.000000;26.000000
386363460.000000;25.000000
386363960.000000;26.000000
386367830.000000;25.000000
386367880.000000;26.000000
386367930.000000;25.000000
386369140.000000;26.000000
386376900.000000;25.000000
386379200.000000;26.000000
386384150.000000;25.000000
386451280.000000;33.000000
386546630.000000;26.000000
386716130.000000;25.000000
386716130.000000;17.000000
386716130.000000;19.000000
386716130.000000;21.000000
386716230.000000;26.000000
386719180.000000;18.000000
386719180.000000;20.000000
386719180.000000;22.000000
386719430.000000;25.000000
386722630.000000;26.000000
386749150.000000;34.000000
386749150.000000;36.000000
386847150.000000;33.000000
386935210.000000;25.000000
386935210.000000;17.000000
386935210.000000;19.000000
386935210.000000;21.000000
386935920.000000;26.000000
386937420.000000;25.000000
386938280.000000;18.000000
386938280.000000;20.000000
386938280.000000;22.000000
386943390.000000;26.000000
386945090.000000;25.000000
386950760.000000;26.000000
386952260.000000;25.000000
386968230.000000;34.000000
386968230.000000;36.000000
386975940.000000;26.000000
386976490.000000;25.000000
387012240.000000;33.000000
387094260.000000;26.000000
387097620.000000;25.000000
387097620.000000;17.000000
387097620.000000;19.000000
387097620.000000;21.000000
387100690.000000;18.000000
387100690.000000;20.000000
387100690.000000;22.000000
387130680.000000;34.000000
387130680.000000;36.000000
387173700.000000;33.000000
387322350.000000;26.000000
387364650.000000;25.000000
387364650.000000;17.000000
387364650.000000;19.000000
387364650.000000;21.000000
387364900.000000;26.000000
387367700.000000;18.000000
387367700.000000;20.000000
387367700.000000;22.000000
387397670.000000;34.000000
387397670.000000;36.000000
387427670.000000;33.000000
387530990.000000;25.000000
387530990.000000;17.000000
387530990.000000;19.000000
387530990.000000;21.000000
387534040.000000;18.000000
387534040.000000;20.000000
387534040.000000;22.000000
387539050.000000;26.000000
387539750.000000;25.000000
387564030.000000;34.000000
387564030.000000;36.000000
387680030.000000;33.000000
387706340.000000;26.000000
387724450.000000;25.000000
387724450.000000;17.000000
387724450.000000;19.000000
387724450.000000;21.000000
387726460.000000;26.000000
387726510.000000;25.000000
387727510.000000;18.000000
387727510.000000;20.000000
387727510.000000;22.000000
387727760.000000;26.000000
387757490.000000;34.000000
387757490.000000;36.000000
387851500.000000;33.000000
387873430.000000;25.000000
387873430.000000;17.000000
387873430.000000;19.000000
387873430.000000;21.000000
387879490.000000;18.000000
387879490.000000;20.000000
387879490.000000;22.000000
387909450.000000;34.000000
387909450.000000;36.000000
387943450.000000;33.000000
388069710.000000;26.000000
388080410.000000;25.000000
388080410.000000;17.000000
388080410.000000;19.000000
388080410.000000;21.000000
388080610.000000;26.000000
388081810.000000;25.000000
388083460.000000;18.000000
388083460.000000;20.000000
388083460.000000;22.000000
388113450.000000;34.000000
388113450.000000;36.000000
388176450.000000;33.000000
388416470.000000;26.000000
388416520.000000;25.000000
388416520.000000;17.000000
388416520.000000;19.000000
388416520.000000;21.000000
388416620.000000;26.000000
388416870.000000;25.000000
388417270.000000;26.000000
388417420.000000;25.000000
388417670.000000;26.000000
388419570.000000;18.000000
388419570.000000;20.000000
388419570.000000;22.000000
388420020.000000;25.000000
388420220.000000;26.000000
388421520.000000;25.000000
388424070.000000;26.000000
388424720.000000;25.000000
388424770.000000;26.000000
388424820.000000;25.000000
388425370.000000;26.000000
388425420.000000;25.000000
388425720.000000;26.000000
388427520.000000;25.000000
388449540.000000;34.000000
388449540.000000;36.000000
388497560.000000;33.000000
388555780.000000;26.000000
388558190.000000;25.000000
388558190.000000;17.000000
388558190.000000;19.000000
388558190.000000;21.000000
388561240.000000;18.000000
388561240.000000;20.000000
388561240.000000;22.000000
388591210.000000;34.000000
388591210.000000;36.000000
388650210.000000;33.000000
388861800.000000;26.000000
388989340.000000;25.000000
388989340.000000;17.000000
388989340.000000;19.000000
388989340.000000;21.000000
388989490.000000;26.000000
388991440.000000;25.000000
388991550.000000;26.000000
388991600.000000;25.000000
388995400.000000;18.000000
388995400.000000;20.000000
388995400.000000;22.000000
389015860.000000;26.000000
389015910.000000;25.000000
389025360.000000;34.000000
389025360.000000;36.000000
389029060.000000;26.000000
389031410.000000;25.000000
389083370.000000;33.000000
392057890.000000;26.000000
392059240.000000;25.000000
392059240.000000;17.000000
392059240.000000;19.000000
392059240.000000;21.000000
392059290.000000;26.000000
392059340.000000;25.000000
392065260.000000;22.000000
392065310.000000;18.000000
392065310.000000;20.000000
392095300.000000;34.000000
392095300.000000;36.000000
392141320.000000;33.000000
393894500.000000;26.000000
393896000.000000;25.000000
393896000.000000;17.000000
393896000.000000;19.000000
393896000.000000;21.000000
393897660.000000;26.000000
393902060.000000;18.000000
393902060.000000;20.000000
393902060.000000;22.000000
393905270.000000;25.000000
393905270.000000;26.000000
393905320.000000;25.000000
393905820.000000;26.000000
393906320.000000;25.000000
393932040.000000;34.000000
393932040.000000;36.000000
394006080.000000;33.000000
394202320.000000;26.000000
394225960.000000;25.000000
394225960.000000;17.000000
394225960.000000;19.000000
394225960.000000;21.000000
394226010.000000;26.000000
394226060.000000;25.000000
394229010.000000;18.000000
394229010.000000;20.000000
394229010.000000;22.000000
394237590.000000;26.000000
394238190.000000;25.000000
394240590.000000;26.000000
394240890.000000;25.000000
394240940.000000;26.000000
394243600.000000;25.000000
394246000.000000;26.000000
394247860.000000;25.000000
394247860.000000;26.000000
394249160.000000;25.000000
394249210.000000;26.000000
394249320.000000;25.000000
394249370.000000;26.000000
394249870.000000;25.000000
394256790.000000;26.000000
394256990.000000;25.000000
394258990.000000;34.000000
394258990.000000;36.000000
394261440.000000;26.000000
394263140.000000;25.000000
394267290.000000;26.000000
394320030.000000;33.000000
394365310.000000;25.000000
394365310.000000;17.000000
394365310.000000;19.000000
394365310.000000;21.000000
394365660.000000;26.000000
394366360.000000;25.000000
394366760.000000;26.000000
394368910.000000;23.000000
394369460.000000;24.000000
394369660.000000;23.000000
394370360.000000;24.000000
394370460.000000;23.000000
394370660.000000;24.000000
394371010.000000;23.000000
394371270.000000;24.000000
394371370.000000;18.000000
394371370.000000;20.000000
394371370.000000;22.000000
394371370.000000;23.000000
394371370.000000;36.000000
394371720.000000;24.000000
394373380.000000;27.000000
394374130.000000;28.000000
394374480.000000;27.000000
394375130.000000;28.000000
394375230.000000;27.000000
394375940.000000;28.000000
394376190.000000;27.000000
394376790.000000;28.000000
394377440.000000;27.000000
394377840.000000;28.000000
394384060.000000;25.000000
394387110.000000;26.000000
394388860.000000;25.000000
394389560.000000;26.000000
394396560.000000;25.000000
394396910.000000;26.000000
394396960.000000;25.000000
394399060.000000;26.000000
394399110.000000;25.000000
394399260.000000;26.000000
394445950.000000;25.000000
394449810.000000;26.000000
394497370.000000;33.000000
394516380.000000;25.000000
394516380.000000;17.000000
394516380.000000;19.000000
394516380.000000;21.000000
394516930.000000;26.000000
394517530.000000;25.000000
394517830.000000;26.000000
394519030.000000;23.000000
394519430.000000;18.000000
394519430.000000;20.000000
394519430.000000;22.000000
394519580.000000;24.000000
394519680.000000;23.000000
394519680.000000;29.000000
394519680.000000;36.000000
394521980.000000;24.000000
394526750.000000;23.000000
394528100.000000;24.000000
394529100.000000;25.000000
394529650.000000;26.000000
394529700.000000;25.000000
394529800.000000;26.000000
394529850.000000;25.000000
394529960.000000;26.000000
394533770.000000;25.000000
394536030.000000;26.000000
394544000.000000;25.000000
394546660.000000;26.000000
394556690.000000;33.000000
394557890.000000;25.000000
394557890.000000;17.000000
394557890.000000;19.000000
394557890.000000;21.000000
394558090.000000;26.000000
394558290.000000;25.000000
394559140.000000;26.000000
394559450.000000;25.000000
394559850.000000;26.000000
394559950.000000;25.000000
394560150.000000;26.000000
394563950.000000;18.000000
394563950.000000;20.000000
394563950.000000;22.000000
394587520.000000;25.000000
394588020.000000;26.000000
394589120.000000;25.000000
394589280.000000;26.000000
394592080.000000;25.000000
394593930.000000;34.000000
394593930.000000;36.000000
394598540.000000;26.000000
394599440.000000;25.000000
394602550.000000;26.000000
394603100.000000;25.000000
394603600.000000;26.000000
394700950.000000;33.000000
394995370.000000;25.000000
394995370.000000;17.000000
394995370.000000;19.000000
394995370.000000;21.000000
394995470.000000;26.000000
394996070.000000;25.000000
394996320.000000;26.000000
394998220.000000;23.000000
394998370.000000;18.000000
394998420.000000;20.000000
394998420.000000;22.000000
394998670.000000;24.000000
394999080.000000;23.000000
394999080.000000;29.000000
394999080.000000;36.000000
395001190.000000;24.000000
395060100.000000;33.000000
395079070.000000;25.000000
395079070.000000;17.000000
395079070.000000;19.000000
395079070.000000;21.000000
395079370.000000;26.000000
395079820.000000;25.000000
395079970.000000;26.000000
395081720.000000;23.000000
395082120.000000;18.000000
395082120.000000;20.000000
395082120.000000;22.000000
395082170.000000;24.000000
395082420.000000;23.000000
395082420.000000;29.000000
395082420.000000;36.000000
395084520.000000;24.000000
395095330.000000;25.000000
395095630.000000;26.000000
395095680.000000;25.000000
395095830.000000;26.000000
395100190.000000;25.000000
395100440.000000;26.000000
395100490.000000;25.000000
395102360.000000;26.000000
395105160.000000;25.000000
395105310.000000;26.000000
395105420.000000;25.000000
395105770.000000;26.000000
395105820.000000;25.000000
395106020.000000;26.000000
395106070.000000;25.000000
395106120.000000;26.000000
395113940.000000;25.000000
395115390.000000;26.000000
395116290.000000;25.000000
395116940.000000;26.000000
395118090.000000;25.000000
395118590.000000;26.000000
395119690.000000;25.000000
395122440.000000;33.000000
395123290.000000;26.000000
395124790.000000;25.000000
395124790.000000;17.000000
395124790.000000;19.000000
395124790.000000;21.000000
395124940.000000;26.000000
395125490.000000;25.000000
395125790.000000;26.000000
395127840.000000;18.000000
395127840.000000;20.000000
395127840.000000;22.000000
395130810.000000;23.000000
395130810.000000;35.000000
395130810.000000;36.000000
395130860.000000;24.000000
395131110.000000;23.000000
395131360.000000;24.000000
395131510.000000;23.000000
395132210.000000;24.000000
395132270.000000;23.000000
395134680.000000;24.000000
395135030.000000;23.000000
395135130.000000;24.000000
395135530.000000;23.000000
395135580.000000;24.000000
395135730.000000;23.000000
395135830.000000;24.000000
395139430.000000;25.000000
395139830.000000;26.000000
395141030.000000;25.000000
395143930.000000;26.000000
395144440.000000;25.000000
395144650.000000;26.000000
395148250.000000;25.000000
395148310.000000;26.000000
395167820.000000;33.000000
395185020.000000;25.000000
395185020.000000;17.000000
395185020.000000;19.000000
395185020.000000;21.000000
395185120.000000;26.000000
395185220.000000;25.000000
395185420.000000;26.000000
395185770.000000;25.000000
395186220.000000;26.000000
395186470.000000;25.000000
395187970.000000;26.000000
395188020.000000;18.000000
395188070.000000;20.000000
395188070.000000;22.000000
395210510.000000;25.000000
395210860.000000;26.000000
395218030.000000;34.000000
395218030.000000;36.000000
395264060.000000;33.000000
395273930.000000;25.000000
395273930.000000;17.000000
395273930.000000;19.000000
395273930.000000;21.000000
395274880.000000;26.000000
395277190.000000;23.000000
395277490.000000;24.000000
395277790.000000;23.000000
395278090.000000;24.000000
395279650.000000;27.000000
395279950.000000;20.000000
395279950.000000;22.000000
395279950.000000;18.000000
395280100.000000;28.000000
395280400.000000;27.000000
395280400.000000;35.000000
395280400.000000;36.000000
395281210.000000;28.000000
395281260.000000;27.000000
395281510.000000;28.000000
395281610.000000;27.000000
395282110.000000;28.000000
395282160.000000;27.000000
395282660.000000;28.000000
395283010.000000;27.000000
395283460.000000;28.000000
395283610.000000;27.000000
395284010.000000;28.000000
395354410.000000;33.000000
395357810.000000;25.000000
395357810.000000;17.000000
395357810.000000;19.000000
395357810.000000;21.000000
395358310.000000;26.000000
395358860.000000;25.000000
395358960.000000;26.000000
395359010.000000;25.000000
395359110.000000;26.000000
395359910.000000;25.000000
395360010.000000;26.000000
395361240.000000;23.000000
395361540.000000;24.000000
395361640.000000;23.000000
395361940.000000;24.000000
395362040.000000;23.000000
395362190.000000;24.000000
395362440.000000;23.000000
395362990.000000;24.000000
395363090.000000;23.000000
395363140.000000;24.000000
395363840.000000;18.000000
395363840.000000;20.000000
395363840.000000;22.000000
395364640.000000;27.000000
395364640.000000;30.000000
395364640.000000;36.000000
395371390.000000;28.000000
395453520.000000;25.000000
395454520.000000;26.000000
395454770.000000;25.000000
395455620.000000;26.000000
395459180.000000;25.000000
395460280.000000;26.000000
395460780.000000;25.000000
395462580.000000;26.000000
395464380.000000;25.000000
395465330.000000;26.000000
395467340.000000;23.000000
395468140.000000;24.000000
395468190.000000;23.000000
395468340.000000;24.000000
395468540.000000;23.000000
395469950.000000;24.000000
395470000.000000;23.000000
395470550.000000;24.000000
395473310.000000;25.000000
395473410.000000;26.000000
395496640.000000;33.000000
395500750.000000;25.000000
395500750.000000;17.000000
395500750.000000;19.000000
395500750.000000;21.000000
395500950.000000;26.000000
395501000.000000;25.000000
395501150.000000;26.000000
395501600.000000;25.000000
395501700.000000;26.000000
395501750.000000;25.000000
395502010.000000;26.000000
395503260.000000;23.000000
395503760.000000;18.000000
395503810.000000;20.000000
395503810.000000;22.000000
395504070.000000;24.000000
395504420.000000;23.000000
395504420.000000;29.000000
395504420.000000;36.000000
395506630.000000;24.000000
395510790.000000;23.000000
395512450.000000;24.000000
395514410.000000;25.000000
395514410.000000;26.000000
395514910.000000;25.000000
395515510.000000;26.000000
395515960.000000;25.000000
395519370.000000;26.000000
395520630.000000;25.000000
395523040.000000;26.000000
395523140.000000;25.000000
395523790.000000;26.000000
395523990.000000;25.000000
395524590.000000;26.000000
395559620.000000;25.000000
395560520.000000;26.000000
395605450.000000;33.000000
395675590.000000;25.000000
395675590.000000;17.000000
395675590.000000;19.000000
395675590.000000;21.000000
395675690.000000;26.000000
395675790.000000;25.000000
395676090.000000;26.000000
395678650.000000;18.000000
395678650.000000;20.000000
395678650.000000;22.000000
395682910.000000;23.000000
395682910.000000;29.000000
395682910.000000;36.000000
395685620.000000;24.000000
395694140.000000;25.000000
395694290.000000;26.000000
395695590.000000;25.000000
395695690.000000;26.000000
395696040.000000;25.000000
395698940.000000;26.000000
395698990.000000;25.000000
395699890.000000;26.000000
395700040.000000;25.000000
395700790.000000;26.000000
395700940.000000;25.000000
395701190.000000;26.000000
395701390.000000;25.000000
395701590.000000;26.000000
395708290.000000;25.000000
395711840.000000;26.000000
395712540.000000;25.000000
395712940.000000;33.000000
395715940.000000;26.000000
395717490.000000;25.000000
395717490.000000;17.000000
395717490.000000;19.000000
395717490.000000;21.000000
395719540.000000;26.000000
395720540.000000;18.000000
395720540.000000;20.000000
395720540.000000;22.000000
395721640.000000;25.000000
395723240.000000;26.000000
395725340.000000;25.000000
395750500.000000;34.000000
395750500.000000;36.000000
395794030.000000;26.000000
395801910.000000;25.000000
395802360.000000;26.000000
395802410.000000;25.000000
395805520.000000;33.000000
395842420.000000;26.000000
395928400.000000;25.000000
395928400.000000;17.000000
395928400.000000;19.000000
395928400.000000;21.000000
395928400.000000;26.000000
395928450.000000;25.000000
395929150.000000;26.000000
395929500.000000;25.000000
395929650.000000;26.000000
395929800.000000;25.000000
395934420.000000;22.000000
395934420.000000;20.000000
395934470.000000;18.000000
395964420.000000;34.000000
395964420.000000;36.000000
395996440.000000;33.000000
396042200.000000;26.000000
396099600.000000;25.000000
396099600.000000;17.000000
396099600.000000;19.000000
396099600.000000;21.000000
396102660.000000;18.000000
396102660.000000;20.000000
396102660.000000;22.000000
396132630.000000;34.000000
396132630.000000;36.000000
396155760.000000;26.000000
396157210.000000;25.000000
396192660.000000;33.000000
396413460.000000;26.000000
396414670.000000;25.000000
396414670.000000;17.000000
396414670.000000;19.000000
396414670.000000;21.000000
396420740.000000;18.000000
396420740.000000;20.000000
396420740.000000;22.000000
396450710.000000;34.000000
396450710.000000;36.000000
396562720.000000;33.000000
396819160.000000;26.000000
396970470.000000;25.000000
396970470.000000;17.000000
396970470.000000;19.000000
396970470.000000;21.000000
396973480.000000;18.000000
396973540.000000;20.000000
396973540.000000;22.000000
397003520.000000;34.000000
397003520.000000;36.000000
397014930.000000;26.000000
397018680.000000;25.000000
397021980.000000;26.000000
397025380.000000;25.000000
397087520.000000;33.000000
398591610.000000;26.000000
398592660.000000;25.000000
398592660.000000;17.000000
398592660.000000;19.000000
398592660.000000;21.000000
398598730.000000;18.000000
398598730.000000;20.000000
398598730.000000;22.000000
398628720.000000;34.000000
398628720.000000;36.000000
398796760.000000;33.000000
398920730.000000;26.000000
398943300.000000;25.000000
398943300.000000;17.000000
398943300.000000;19.000000
398943300.000000;21.000000
398943550.000000;26.000000
398946350.000000;18.000000
398946350.000000;20.000000
398946350.000000;22.000000
398947650.000000;25.000000
398948100.000000;26.000000
398951510.000000;25.000000
398952960.000000;26.000000
398962820.000000;25.000000
398964430.000000;26.000000
398964580.000000;25.000000
398975220.000000;26.000000
398976320.000000;34.000000
398976320.000000;36.000000
398977280.000000;23.000000
398977780.000000;24.000000
398978990.000000;25.000000
399205540.000000;26.000000
399206740.000000;25.000000
399310350.000000;33.000000
399532870.000000;26.000000
399534420.000000;25.000000
399534420.000000;17.000000
399534420.000000;19.000000
399534420.000000;21.000000
399537420.000000;18.000000
399537470.000000;20.000000
399537470.000000;22.000000
399567430.000000;34.000000
399567430.000000;36.000000
399661450.000000;33.000000
399863010.000000;26.000000
399963370.000000;25.000000
399963370.000000;17.000000
399963370.000000;19.000000
399963370.000000;21.000000
399964020.000000;26.000000
399966180.000000;23.000000
399966590.000000;24.000000
399966740.000000;23.000000
399967090.000000;24.000000
399967190.000000;23.000000
399967540.000000;24.000000
399967640.000000;23.000000
399968040.000000;24.000000
399968140.000000;23.000000
399968490.000000;24.000000
399969450.000000;18.000000
399969450.000000;20.000000
399969450.000000;22.000000
399970250.000000;27.000000
399970250.000000;30.000000
399970250.000000;36.000000
399975120.000000;28.000000
399979380.000000;25.000000
399981380.000000;26.000000
399984190.000000;25.000000
399985440.000000;26.000000
399986390.000000;25.000000
399990600.000000;26.000000
399990950.000000;25.000000
399992350.000000;26.000000
399992750.000000;25.000000
399993800.000000;26.000000
399999750.000000;25.000000
400076270.000000;33.000000
400191910.000000;26.000000
400257100.000000;25.000000
400257100.000000;17.000000
400257100.000000;19.000000
400257100.000000;21.000000
400257810.000000;26.000000
400260170.000000;18.000000
400260170.000000;20.000000
400260170.000000;22.000000
400260320.000000;27.000000
400260320.000000;36.000000
400260620.000000;28.000000
400260970.000000;27.000000
400261220.000000;28.000000
400262080.000000;27.000000
400262480.000000;28.000000
400262830.000000;27.000000
400262980.000000;28.000000
400263180.000000;27.000000
400263840.000000;28.000000
400264490.000000;27.000000
400264740.000000;28.000000
400266140.000000;25.000000
400266190.000000;26.000000
400266290.000000;25.000000
400266740.000000;26.000000
400266840.000000;25.000000
400266890.000000;26.000000
400267990.000000;23.000000
400268390.000000;24.000000
400268540.000000;23.000000
400268990.000000;24.000000
400269640.000000;23.000000
400269790.000000;24.000000
400270390.000000;25.000000
400271950.000000;26.000000
400277060.000000;25.000000
400280060.000000;26.000000
400281110.000000;25.000000
400281360.000000;26.000000
400287910.000000;25.000000
400290010.000000;26.000000
400296180.000000;25.000000
400296690.000000;26.000000
400297640.000000;25.000000
400299190.000000;26.000000
400299390.000000;25.000000
400300800.000000;26.000000
400301000.000000;25.000000
400303850.000000;26.000000
400303950.000000;25.000000
400304500.000000;26.000000
400304550.000000;25.000000
400304760.000000;26.000000
400305360.000000;25.000000
400305460.000000;26.000000
400355320.000000;33.000000
400409510.000000;25.000000
400409510.000000;17.000000
400409510.000000;19.000000
400409510.000000;21.000000
400409560.000000;26.000000
400410860.000000;25.000000
400411260.000000;26.000000
400412460.000000;23.000000
